scene,frame_index,n_models,signal_var,signal_std,signal_endpoint_var,loss_mean,loss_ensmean,fail_top05,fail_top10,fail_top15,fail_top20,within_scene_pct,fail_within_scene
scene-0943,12,13,1.9973457736183011,1.4132748400853605,4.910907475907281,1.5678626138879441,1.5043215722604355,0,0,0,0,0.56,0
scene-0943,13,13,4.239233324299147,2.0589398544637354,10.50032633189765,1.5439454785620847,0.817843692255179,0,0,0,0,0.52,0
scene-0943,14,13,2.0359382810023203,1.426863091190714,4.980654815964413,1.0494917561293897,0.2304628517004161,0,0,0,0,0.32,0
scene-0943,15,13,0.8977440976884785,0.9474935871489994,1.9776097544933722,0.7564203542605387,0.596248518717174,0,0,0,0,0.12,0
scene-0943,16,13,1.6185670044593679,1.2722291477793486,4.114812675927141,0.9357772111074744,0.433948383440348,0,0,0,0,0.2,0
scene-0943,17,13,1.3916177594286607,1.1796684955650298,3.681242965114689,1.189413627166457,0.8504474140131411,0,0,0,0,0.4,0
scene-0943,18,13,1.9303174486488872,1.3893586465160417,5.173446050337477,2.096324330500538,1.9638232711962769,0,0,0,0,1.0,1
scene-0943,19,13,0.9020403602510708,0.9497580535331464,2.8044552010140658,2.0223337461622135,2.019537473831536,0,0,0,0,0.88,1
scene-0943,20,13,0.14407916441081328,0.3795776131581172,0.4454463530291486,2.0438311616405493,2.0435147760055226,0,0,0,0,0.92,1
scene-0943,21,13,0.5554523281596817,0.7452867422406504,1.5333963681798397,2.054245853630259,2.0496861601518908,0,0,0,0,0.96,1
scene-0943,22,13,2.3731031468211663,1.5404879573762225,7.115736534458451,1.9542556293145854,1.850394202583036,0,0,0,0,0.84,1
scene-0943,23,13,2.901142894298831,1.7032741688579767,8.112195733768873,1.7116320514177839,1.4448674828555657,0,0,0,0,0.68,0
scene-0943,24,13,2.865231451460621,1.6926994569209919,9.456424053081852,0.9988062521063882,0.14639061420382263,0,0,0,0,0.28,0
scene-0943,25,13,2.7060138136567424,1.6449965998921525,8.898662712712213,1.2033198883268434,0.5614698184820602,0,0,0,0,0.44,0
scene-1026,0,13,1.506244870387831,1.2272916810554169,4.742670337694129,1.0993828667607766,0.6793198708490286,0,0,0,0,1.0,1
scene-1026,1,13,0.9121479311019698,0.9550643596648185,2.8554695404399117,0.9594916139205154,0.7698016536604544,0,0,0,0,0.88,1
scene-1026,2,13,0.841422790453656,0.9172910064170781,2.748113510590596,0.9371109769440286,0.7091469723659621,0,0,0,0,0.84,1
scene-1026,3,13,0.6870053460512685,0.8288578563609496,2.46880189419041,0.8207211561752277,0.6595321640788038,0,0,0,0,0.76,0
scene-1026,4,13,0.3482056899790757,0.5900895609812765,1.1127464706123695,0.6456654791489218,0.5817262166883431,0,0,0,0,0.44,0
scene-1026,5,13,0.1859224801107948,0.4311872912213378,0.5266562056124682,0.7137256843383419,0.7023304242113341,0,0,0,0,0.6,0
scene-1026,6,13,0.19176928147459807,0.43791469657297194,0.6309785832840478,0.6043785672358897,0.5314022595675715,0,0,0,0,0.36,0
scene-1026,7,13,0.1892172299597259,0.4349910688275403,0.6259800587170348,0.6252051681300878,0.5657714241556692,0,0,0,0,0.4,0
scene-1026,8,13,0.36987860409545426,0.6081764580246873,1.2674786451622306,0.768437906135326,0.6255799617614545,0,0,0,0,0.72,0
scene-1026,9,13,1.4818307447611103,1.217304704977809,5.719645528318371,1.050509197972207,0.9367234531119433,0,0,0,0,0.96,1
scene-1026,10,13,0.476721990912545,0.6904505709408495,1.7393481508100002,0.9789950144293516,0.903289198318578,0,0,0,0,0.92,1
scene-1026,11,13,0.29015666448655353,0.5386619203977143,0.7898617380019175,0.7195339867484513,0.6759878877415278,0,0,0,0,0.64,0
scene-1026,12,13,0.43339452838862025,0.6583270679446656,1.347067355141631,0.6956576737770412,0.396942987994346,0,0,0,0,0.52,0
scene-1026,13,13,0.2809554183036947,0.5300522788402052,0.9201471217218482,0.7064810368697757,0.6487852489350535,0,0,0,0,0.56,0
scene-1026,14,13,0.21819966950487024,0.46711847480577157,0.7648770316623832,0.5023994380828937,0.462688330961235,0,0,0,0,0.16,0
scene-1026,15,13,0.160726144335705,0.4009066528952906,0.5100454834955455,0.570619568202445,0.5521151818791631,0,0,0,0,0.2,0
scene-1026,16,13,0.14787610775428567,0.3845466262422356,0.49361940734340864,0.594179483064971,0.5656967225137212,0,0,0,0,0.32,0
scene-1026,17,13,0.2591705928240425,0.509088001060762,0.794963646859592,0.6698695680028973,0.561449452272376,0,0,0,0,0.48,0
scene-1026,18,13,1.306283873824209,1.1429277640446964,4.1433216240935025,0.893234509546348,0.8035728425586844,0,0,0,0,0.8,1
scene-1026,19,13,0.7034123782297842,0.8386968333252393,2.3029824339922667,0.5790378056436075,0.15168144901819167,0,0,0,0,0.24,0
scene-1026,20,13,0.24610975291617665,0.49609449998581584,0.8202098260496556,0.34028385929703037,0.2871685963425105,0,0,0,0,0.12,0
scene-1026,21,13,0.22772130379087183,0.4772015337264454,0.7297166686520522,0.32771389141385077,0.12874537045946272,0,0,0,0,0.08,0
scene-1026,22,13,0.11013495236965898,0.33186586502630694,0.3808888917044821,0.2963135655146823,0.19419150234782498,0,0,0,0,0.04,0
scene-1026,23,13,0.09633382038612348,0.3103769005356608,0.372873943491164,0.29376554630849355,0.209867192610924,0,0,0,0,0.0,0
scene-1026,24,13,0.7404851109389347,0.860514445514388,2.8996215856332634,0.7268275208209081,0.4635540126068564,0,0,0,0,0.68,0
scene-1026,25,13,0.26470647779771117,0.5144963340955028,1.015869529419661,0.5902804678922353,0.4785985566214655,0,0,0,0,0.28,0
scene-1027,0,13,0.07077352504811961,0.2660329397802453,0.18424715187514054,0.31225171781198063,0.23636282792405952,0,0,0,0,0.0,0
scene-1027,1,13,0.04030349878393293,0.2007573131518076,0.14708359775903965,0.36213598762101323,0.32253525390354537,0,0,0,0,0.08,0
scene-1027,2,13,0.07042524501475986,0.26537755182901185,0.18538850930084544,0.6487828099862238,0.628987349051402,0,0,0,0,0.48,0
scene-1027,3,13,0.047153802207839664,0.21714926250816433,0.11355630014764034,0.7092927944202345,0.6972675396032421,0,0,0,0,0.6,0
scene-1027,4,13,0.027542797617574406,0.16596022902362603,0.05723990112627189,0.3185018975300099,0.29145737160169843,0,0,0,0,0.04,0
scene-1027,5,13,0.19004525202669295,0.43594179889830814,0.566804410567826,0.49341549142636004,0.46603101971312516,0,0,0,0,0.28,0
scene-1027,6,13,0.01990037268859883,0.1410686807501893,0.066873965089679,0.45182467556500444,0.4389858684218983,0,0,0,0,0.12,0
scene-1027,7,13,0.010508883385645576,0.10251284497879071,0.034222036860391575,0.4544701229788592,0.4468258469737702,0,0,0,0,0.16,0
scene-1027,8,13,0.047319321551097866,0.2175300474672358,0.1303413136658843,0.5088868144774638,0.497261593095551,0,0,0,0,0.32,0
scene-1027,9,13,0.002099882191914103,0.04582447153993271,0.005904974468918444,0.46566182016603835,0.46373012406086556,0,0,0,0,0.24,0
scene-1027,10,13,0.2050193204093783,0.45279059222711143,0.6914686371572514,0.9064309475480717,0.8270702782262301,0,0,0,0,0.8,1
scene-1027,11,13,0.013057994824284427,0.11427158362552095,0.04186489028982066,1.2057583627991892,1.2027235641533647,0,0,0,0,1.0,1
scene-1027,12,13,0.2694930786044026,0.5191272277625232,1.0313651504737344,0.5297841719999533,0.4709973748023688,0,0,0,0,0.36,0
scene-1027,13,13,0.06508778999566774,0.2551230879314292,0.210383406991235,0.4568913457136026,0.41723170461955444,0,0,0,0,0.2,0
scene-1027,14,13,1.035149287091808,1.0174228654260764,3.8247368875614507,0.8246673437787,0.6026081125009354,0,0,0,0,0.72,0
scene-1027,15,13,0.009903828391652264,0.09951798024303078,0.030186279412209773,0.9903850683644051,0.9886840318913174,0,0,0,0,0.88,1
scene-1027,16,13,1.5203899322552887,1.2330409288646054,5.695700974577374,0.7680815936867101,0.429750054349973,0,0,0,0,0.64,0
scene-1027,17,13,0.3164434268322987,0.5625330451025066,0.7974165189572701,0.6799204706324448,0.6257284619233965,0,0,0,0,0.56,0
scene-1027,18,13,0.1983897174170799,0.4454096063367739,0.4992632628586958,1.1067722910409385,1.093036497976597,0,0,0,0,0.92,1
scene-1027,19,13,0.4634739732668398,0.680789228224742,1.5393843485147976,1.1825982144982363,1.1303507353848232,0,0,0,0,0.96,1
scene-1027,20,13,1.1677069535109856,1.0806049016689614,3.857055728637003,0.6738579588043254,0.22074633588141654,0,0,0,0,0.52,0
scene-1027,21,13,0.5026242459313611,0.7089599748443921,1.2704190131203783,0.5742652538742176,0.21619690589032395,0,0,0,0,0.4,0
scene-1027,22,13,0.9732751623319243,0.9865470907827585,2.6974167058800087,0.7797207045774761,0.3261192420007126,0,0,0,0,0.68,0
scene-1027,23,13,0.5632862786884566,0.7505240027397235,1.6523197828564362,0.9799373196555408,0.9010966472137311,0,0,0,0,0.84,1
scene-1027,24,13,2.487489472261048,1.5771776920375993,9.2806133589119,0.8504227053554706,0.6484967673474822,0,0,0,0,0.76,0
scene-1027,25,13,0.0682906981968124,0.26132489012111415,0.18942092707841984,0.5859799237065278,0.5658523917373558,0,0,0,0,0.44,0
scene-1028,0,13,0.9002873327767614,0.9488347236356611,2.462963642837951,0.5440072478024989,0.4967166789915134,0,0,0,0,0.04,0
scene-1028,1,13,2.6445426102293688,1.6262049717761193,9.354838412859188,0.601073702352591,0.5805959109839598,0,0,0,0,0.2,0
scene-1028,2,13,0.08591266796652042,0.2931086282703401,0.23355355511642445,0.6974226055361725,0.6962733455198261,0,0,0,0,0.36,0
scene-1028,3,13,0.5179199092651139,0.7196665264308977,1.966466267223801,0.6294367572838152,0.5510500530544867,0,0,0,0,0.24,0
scene-1028,4,13,5.221718504142943,2.28510798522585,16.993080878001333,1.0591531829292178,1.0475857308091066,0,0,0,0,0.84,1
scene-1028,5,13,0.19968236388094276,0.44685832640887735,0.8030015983039687,0.8510487236659436,0.8166553412167987,0,0,0,0,0.56,0
scene-1028,6,13,0.36817197189375,0.6067717626041526,1.4575367408250852,1.011590865267101,0.9333624749868216,0,0,0,0,0.8,1
scene-1028,7,13,0.3043197277866579,0.5516518175322709,0.906034964847602,0.8778797005738166,0.8472301049594252,0,0,0,0,0.64,0
scene-1028,8,13,0.2278012253343541,0.4772852662028801,0.677787091734954,0.9804790406350891,0.972683426890058,0,0,0,0,0.68,0
scene-1028,9,13,0.2439221423270318,0.49388474599549215,0.6928138673211814,0.9997495630860948,0.9913747442570914,0,0,0,0,0.76,0
scene-1028,10,13,0.7541598124376353,0.8684237516544762,2.431830558610305,0.9904069030575908,0.9821674101302209,0,0,0,0,0.72,0
scene-1028,11,13,0.6243061268324216,0.7901304492502624,1.9490574906500246,0.6737656480165609,0.38954486822785794,0,0,0,0,0.32,0
scene-1028,12,13,0.44862846127687517,0.6697973285083146,1.455754966677898,0.5638948243355806,0.34190885470348736,0,0,0,0,0.08,0
scene-1028,13,13,0.12292352161962301,0.35060450884097744,0.3950458678763258,0.33837680359108396,0.20060268374250054,0,0,0,0,0.0,0
scene-1028,14,13,0.49974382768471753,0.7069256167976355,1.631447344470194,0.7945919358039029,0.7511968903151192,0,0,0,0,0.48,0
scene-1028,15,13,0.12589374208346416,0.3548150815332744,0.41676389018635074,0.6713585379897032,0.6372547262053646,0,0,0,0,0.28,0
scene-1028,16,13,0.16252721072391388,0.4031466367513363,0.6004260454112536,0.8636248446693044,0.8257089928920552,0,0,0,0,0.6,0
scene-1028,17,13,0.047322797905663655,0.2175380378362912,0.1472246985943115,1.1641053504420062,1.1564096863713955,0,0,0,0,0.92,1
scene-1028,18,13,0.15424268740322142,0.3927374280651405,0.5053378350494193,1.4261365157180672,1.4104271623642937,0,0,0,0,0.96,1
scene-1028,19,13,0.6274529606842671,0.7921192843784749,2.4190243968780902,1.6935409286700376,1.6314326694834487,0,0,0,0,1.0,1
scene-1028,20,13,0.4348956585184507,0.6594661920966463,1.4845341678575872,0.5656696773866972,0.39806012330528423,0,0,0,0,0.12,0
scene-1028,21,13,0.37860883153144204,0.6153119790248213,1.1737462176631175,0.5983110156195782,0.42835677108483394,0,0,0,0,0.16,0
scene-1028,22,13,0.6979940899024437,0.8354604059453947,2.586406706433532,0.7655224668872526,0.6182984031577424,0,0,0,0,0.4,0
scene-1028,23,13,0.956449333771463,0.977982276818687,3.0738551960985805,1.1068149358481478,0.8713024229127196,0,0,0,0,0.88,1
scene-1028,24,13,0.278331245975493,0.5275710814435274,1.040218362623794,0.8249154133428639,0.7485791494574617,0,0,0,0,0.52,0
scene-1028,25,13,0.6654913614764618,0.8157765389348126,2.6381610907094037,0.7700968305474417,0.5348216396934599,0,0,0,0,0.44,0
scene-1029,0,13,0.3698228144967554,0.6081305900024726,1.228459645759216,0.705218282954345,0.6395061733565429,0,0,0,0,0.28,0
scene-1029,1,13,0.2651193268422274,0.5148973944799365,0.9298189769714961,0.5673321286271231,0.44309859262435075,0,0,0,0,0.04,0
scene-1029,2,13,0.08365649973306517,0.2892343336000503,0.26303611782519565,0.6560271905811325,0.6366276860363627,0,0,0,0,0.2,0
scene-1029,3,13,0.17371122107142142,0.41678678130600716,0.47995087279560694,0.5701283650472656,0.5182548760414751,0,0,0,0,0.08,0
scene-1029,4,13,0.13239097088930651,0.36385570064148576,0.3289526092400027,0.6006120500022805,0.5727041518831001,0,0,0,0,0.12,0
scene-1029,5,13,0.7755643932786332,0.8806613385851756,2.650753733082353,1.1546941457560098,1.060420318548436,0,0,0,0,0.44,0
scene-1029,6,13,0.27809101860149466,0.5273433593034946,0.6823772867591492,0.8991280727630252,0.8451966214069347,0,0,0,0,0.36,0
scene-1029,7,13,0.4373361086049235,0.6613139259118346,1.1534449990374012,0.713599583509712,0.5026967763385771,0,0,0,0,0.32,0
scene-1029,8,13,0.4734228199499338,0.6880572795559493,1.120861906471999,0.6559984511928043,0.3834425599792311,0,0,0,0,0.16,0
scene-1029,9,13,0.3083820537759503,0.555321576904725,0.8167881256844467,0.499087201264008,0.2969783907632688,0,0,0,0,0.0,0
scene-1029,10,13,0.07529222652424056,0.2743942902544449,0.21654601086567518,0.6752958290092401,0.6601118531730928,0,0,0,0,0.24,0
scene-1029,11,13,2.0657089633704317,1.4372574450565325,7.697546228699646,1.1866668191078444,0.8795577669441644,0,0,0,0,0.52,0
scene-1029,12,13,0.9695126111649183,0.9846383148978707,3.0683884068593303,1.3209775632760399,1.0805611589242294,0,0,0,0,0.64,0
scene-1029,13,13,0.36236596908261215,0.601968412030575,0.9388068768482578,1.2538843212913842,1.229688739450195,0,0,0,0,0.6,0
scene-1029,14,13,0.3053917265000006,0.5526225895672385,0.79776853221376,2.0348296392777794,2.031424444957602,0,0,0,0,0.96,1
scene-1029,15,13,0.9066259820081389,0.9521690931804807,2.6176513853891112,1.5949192023205956,1.5914802163495985,0,0,0,0,0.68,0
scene-1029,16,13,1.2915374628667546,1.1364582979004354,3.77182232598545,1.786812107903362,1.768704608041254,0,0,0,0,0.84,1
scene-1029,17,13,0.6679637429456227,0.8172904887159905,1.6242211327363192,1.859353505067914,1.858057572517793,0,0,0,0,0.88,1
scene-1029,18,13,3.171054106798626,1.7807453795527945,9.729512293603422,1.7671011089570214,1.4036928600306744,0,0,0,0,0.8,1
scene-1029,19,13,1.1783095297480095,1.0854996682394746,3.239526774921774,1.6740329695001632,1.6672893376097886,0,0,0,0,0.76,0
scene-1029,20,13,3.1678779162687793,1.7798533412247144,8.978974699679348,1.8792571504437912,1.5969287402620813,0,0,0,0,0.92,1
scene-1029,21,13,9.194507686461494,3.032244661379008,26.46551445201201,2.300038133719897,0.657689429981557,0,0,1,1,1.0,1
scene-1029,22,13,2.2850379266413694,1.5116341907489952,6.484202229547165,1.1624987089044632,0.5282151508349232,0,0,0,0,0.48,0
scene-1029,23,13,2.3502168405504693,1.53304169563338,6.528824718041169,1.0010967082114617,0.42178145335117345,0,0,0,0,0.4,0
scene-1029,24,13,5.446852634194983,2.3338493169429304,15.721194485021217,1.6542633407211396,0.4957554655841951,0,0,0,0,0.72,0
scene-1029,25,13,3.457937560260035,1.8595530538976388,10.934575128440375,1.2442851264540218,0.31201702332819525,0,0,0,0,0.56,0
scene-1030,0,13,5.174743680267039,2.274806295108891,16.55317538281756,1.6397605609379904,1.2609928237976795,0,0,0,0,0.76,0
scene-1030,1,13,9.892340772978534,3.145209177936904,32.156125884450226,1.8593071636911798,0.9955719267301747,0,0,0,0,0.88,1
scene-1030,2,13,7.688637622240781,2.7728392708991954,25.051299956196015,2.0269822035680076,1.8277566934163405,0,0,0,0,0.92,1
scene-1030,3,13,11.052472009682495,3.324525832307894,35.76757790394122,2.9244442759733094,2.668683971375613,0,1,1,1,0.96,1
scene-1030,4,13,17.466322965101114,4.17927301873198,52.63644417642547,3.2554081591310977,3.233249917320448,1,1,1,1,1.0,1
scene-1030,5,13,2.965408477682015,1.7220361429662314,7.53583584739351,1.2310406880123783,0.7533426720225801,0,0,0,0,0.68,0
scene-1030,6,13,1.4498507313372484,1.2040974758453937,4.739811785493785,1.145965981463371,0.9813465689925579,0,0,0,0,0.6,0
scene-1030,7,13,1.2135718638569128,1.10162237806651,3.7963927578942176,0.9630393670481019,0.5597945572358948,0,0,0,0,0.44,0
scene-1030,8,13,0.8659314972329875,0.9305544031559828,2.510682005160163,0.71237849359625,0.38410404286337146,0,0,0,0,0.28,0
scene-1030,9,13,1.5403278134616343,1.2410994373786632,4.4373485047746435,1.1793779116744816,1.0724000565546987,0,0,0,0,0.64,0
scene-1030,10,13,0.6949398140870954,0.8336305021333464,2.2382388253596956,0.6321552856518212,0.15533452044030563,0,0,0,0,0.24,0
scene-1030,11,13,0.40671952297278624,0.6377456569611323,1.3805017905042785,0.45700054111807614,0.319975620781096,0,0,0,0,0.0,0
scene-1030,12,13,1.1072742133424862,1.052270979046028,3.161084255218019,1.0961040262045356,1.0908425069013128,0,0,0,0,0.56,0
scene-1030,13,13,0.46409599346524116,0.6812459126227777,1.4083803556612295,0.6183922355083014,0.43066993945665083,0,0,0,0,0.2,0
scene-1030,14,13,0.2865784287448382,0.5353302053357705,0.936625902037368,0.5857904993393567,0.44621615396931547,0,0,0,0,0.12,0
scene-1030,15,13,0.367818366082048,0.6064803097232819,1.187686264764467,0.5622451884863227,0.4047075053998402,0,0,0,0,0.08,0
scene-1030,16,13,0.46683857430896314,0.6832558629890878,1.4558967505724023,0.7789146954140354,0.6354694451088528,0,0,0,0,0.36,0
scene-1030,17,13,0.3513459645321874,0.5927444344168804,1.265545520946548,0.6005920843904395,0.4606720375283044,0,0,0,0,0.16,0
scene-1030,18,13,0.27057771324475904,0.5201708500529024,0.8627794842892025,0.5035502987513936,0.3341187194098607,0,0,0,0,0.04,0
scene-1030,19,13,0.3095458029928642,0.5563684058183608,1.153494331750152,0.7755939196888474,0.7011514271791176,0,0,0,0,0.32,0
scene-1030,20,13,0.05038126043121081,0.22445770298925097,0.15025339256642664,0.8238528124100247,0.82140538469472,0,0,0,0,0.4,0
scene-1030,21,13,7.546792557488146,2.747142616881793,24.72071418040161,1.3529408280395832,0.20818176749892262,0,0,0,0,0.72,0
scene-1030,22,13,2.012363946415101,1.4185781425128123,6.5634529110254825,0.9724802940736953,0.46039134684190697,0,0,0,0,0.48,0
scene-1030,23,13,18.5158136573875,4.3030005411790855,53.63553170464452,1.835715019445958,1.6234079594150332,0,0,0,0,0.8,1
scene-1030,24,13,6.659954668190498,2.580688797238152,21.83304857432093,1.0834656699834875,0.71774490053363,0,0,0,0,0.52,0
scene-1030,25,13,15.322612909745283,3.9144109275528653,47.091038242520355,1.8482558036721097,1.6481976810616683,0,0,0,0,0.84,1
scene-1031,0,13,0.3653701680052355,0.6044585742672822,1.1663348450356323,0.5073723886839748,0.31512923467859305,0,0,0,0,0.34615384615384615,0
scene-1031,1,13,1.4534276384792448,1.2055818671825007,5.338922553768828,0.6884683426350597,0.2104806124644114,0,0,0,0,0.6538461538461539,0
scene-1031,2,13,0.2731602960672501,0.5226473917157246,0.9311105413397862,0.5687210248079769,0.4508713494623083,0,0,0,0,0.46153846153846156,0
scene-1031,3,13,0.1133678348761733,0.33670140313959684,0.3659465840043871,0.4660394989587099,0.40445623722677526,0,0,0,0,0.3076923076923077,0
scene-1031,4,13,0.18480823547049974,0.42989328381646036,0.622881214081122,0.5287613797482806,0.42433735442104487,0,0,0,0,0.4230769230769231,0
scene-1031,5,13,0.11689869497756995,0.3419045114905183,0.45618716109237556,0.6572469467320656,0.6179633184778074,0,0,0,0,0.5769230769230769,0
scene-1031,6,13,0.1820633758386562,0.42668885131751005,0.7024258543784215,0.5103856104740311,0.4364708445443372,0,0,0,0,0.38461538461538464,0
scene-1031,7,13,0.028938291812644956,0.17011258569736973,0.08730604821105101,0.6742821755550451,0.6671205232177932,0,0,0,0,0.6153846153846154,0
scene-1031,8,13,0.03412162373241521,0.18472039338528706,0.11877292794912574,0.22101998970140832,0.19757967783833283,0,0,0,0,0.038461538461538464,0
scene-1031,9,13,0.012725906792483624,0.11280916094220196,0.03162955970811889,0.19417172516090989,0.1793218015562991,0,0,0,0,0.0,0
scene-1031,10,13,0.2721482681886607,0.5216783186875421,0.8757002606373748,0.3770120460232672,0.21316253448093747,0,0,0,0,0.19230769230769232,0
scene-1031,11,13,0.15952672313444557,0.3994079657874209,0.5188464291302575,0.3425873054067384,0.22502162339124812,0,0,0,0,0.11538461538461539,0
scene-1031,12,13,0.20640378449177443,0.45431683271894563,0.6326521096455756,0.602010648409167,0.5890669711036077,0,0,0,0,0.5384615384615384,0
scene-1031,13,13,0.00900134116109907,0.0948753980813734,0.026986274028721814,0.2898081127930989,0.2824949849214205,0,0,0,0,0.07692307692307693,0
scene-1031,14,13,0.026009444329885955,0.16127443793077054,0.08477989115974253,0.7230788057362003,0.7131923086901458,0,0,0,0,0.6923076923076923,0
scene-1031,15,13,7.236336362724878,2.6900439332332247,23.906204904142992,1.1699386451504028,1.1196401771462048,0,0,0,0,0.8461538461538461,1
scene-1031,16,13,0.0773220217857449,0.2780683760979391,0.21294577822209648,0.397878584902551,0.34734832464583015,0,0,0,0,0.23076923076923078,0
scene-1031,17,13,11.257918818501672,3.355282226356178,41.14571614476355,1.518352172523554,1.3369930504850371,0,0,0,0,0.9230769230769231,1
scene-1031,18,13,12.46212914849186,3.530174096059833,42.03073362041783,1.7229111754584987,1.606757140147552,0,0,0,0,0.9615384615384616,1
scene-1031,19,13,17.95330945643725,4.237134580873877,58.64175334875986,2.32544181684804,2.2492962336016604,0,0,1,1,1.0,1
scene-1031,20,13,1.7008927525987936,1.304182791099006,5.548141070021907,0.9474499823287823,0.9220571952144582,0,0,0,0,0.7692307692307693,0
scene-1031,21,13,7.536893192987361,2.745340269071825,24.562571327294958,1.3101242397875335,1.2317500313455552,0,0,0,0,0.8846153846153846,1
scene-1031,22,13,5.84804306598253,2.418272744332725,19.001022604124362,1.0565660321042631,0.8120520779370572,0,0,0,0,0.8076923076923077,1
scene-1031,23,13,1.718848121391046,1.3110484817088368,6.357738156483654,0.8150376176669168,0.5532557715404164,0,0,0,0,0.7307692307692307,0
scene-1031,24,13,0.2100679895096977,0.4583317461290432,0.6950895138501685,0.37185688172694675,0.2008359536272367,0,0,0,0,0.15384615384615385,0
scene-1031,25,13,0.04346865203240486,0.208491371601812,0.12914816721702527,0.5801352669612203,0.5738889119599918,0,0,0,0,0.5,0
scene-1031,26,13,0.2214598991061486,0.4705952603949052,0.6873048094610525,0.4617682425828646,0.33633393633779823,0,0,0,0,0.2692307692307692,0
scene-1032,0,13,2.6577909270216957,1.6302732675909568,8.967455621301774,0.5512841299211168,0.5512830515861006,0,0,0,0,0.64,0
scene-1032,1,13,2.4023668639053253,1.5499570522776833,7.828402366863904,0.35897834570066345,0.35897834570058035,0,0,0,0,0.36,0
scene-1032,2,13,4.436637080867851,2.106332614016089,15.039940828402367,0.5160292218572095,0.42628590177821185,0,0,0,0,0.6,0
scene-1032,3,13,0.12769230769230763,0.3573406045949825,0.515532544378698,0.09615770041361651,0.034615043146869834,0,0,0,0,0.08,0
scene-1032,4,13,3.453402366863905,1.8583332227735436,11.253328402366865,0.6282062819225419,0.6282040953132132,0,0,0,0,0.68,0
scene-1032,5,13,0.06237672583826429,0.24975332998433533,0.29289940828402367,0.0641040653205618,0.06410274913739084,0,0,0,0,0.04,0
scene-1032,6,13,1.7928442329699823,1.3389713338865707,6.5225451442766005,0.29203872803154957,0.2729200567411258,0,0,0,0,0.28,0
scene-1032,7,13,1.1416420118343196,1.0684764910068538,4.1982248520710055,0.32051483790135227,0.32051258750669237,0,0,0,0,0.32,0
scene-1032,8,13,0.6671597633136095,0.8167984839075116,2.2455621301775137,0.24359207411137324,0.24358977440446863,0,0,0,0,0.24,0
scene-1032,9,13,0.5220315581854044,0.7225175141028792,2.061390532544379,0.22372405732043457,0.028844995041949543,0,0,0,0,0.12,0
scene-1032,10,13,1.0976331360946745,1.0476798824520182,3.994082840236686,0.2243613487751809,0.22436071690465917,0,0,0,0,0.16,0
scene-1032,11,13,0.0,0.0,0.0,2.0128585982840984e-06,2.0128585982840984e-06,0,0,0,0,0.0,0
scene-1032,12,13,1.54543144797207,1.2431538311778112,5.192752898643428,0.4841574189201646,0.47644459701975084,0,0,0,0,0.56,0
scene-1032,13,13,0.7633136094674556,0.8736782070461959,2.995562130177515,0.24038817285414965,0.028850197563878993,0,0,0,0,0.2,0
scene-1032,14,13,1.1868836291913214,1.0894418888547115,4.0673076923076925,0.4346133315292257,0.20477164432783504,0,0,0,0,0.48,0
scene-1032,15,13,1.3130571992110454,1.145887079607343,4.846715976331359,0.429081774443697,0.14362111032747363,0,0,0,0,0.44,0
scene-1032,16,13,0.5317061143984221,0.7291818116206836,2.0421597633136095,0.3604120908444802,0.15306624985283687,0,0,0,0,0.4,0
scene-1032,17,13,0.1543639053254438,0.39289172213912044,0.5014792899408285,0.45691163735067736,0.3635162184185032,0,0,0,0,0.52,0
scene-1032,18,13,15.186637080867849,3.8970036028810453,49.6974852071006,1.7319316085016478,0.364202554452336,0,0,0,0,0.76,0
scene-1032,19,13,4.7098126232741615,2.170210271672808,15.490384615384615,1.6548358723987013,0.7676433357876252,0,0,0,0,0.72,0
scene-1032,20,13,2.2445142998027614,1.4981703173547263,7.861686390532546,2.117409951599024,1.956476766137292,0,0,0,1,0.8,1
scene-1032,21,13,3.327793884091568,1.8242241869056468,9.68019164740198,2.323194332591326,2.003718789261189,0,0,1,1,0.84,1
scene-1032,22,13,3.934171093868276,1.983474500433085,11.676683060628156,2.8121200725649356,2.8021689246450374,0,1,1,1,0.92,1
scene-1032,23,13,9.148473759240465,3.0246444021141503,27.352924399883875,2.715832365730414,2.3644032989120154,0,1,1,1,0.88,1
scene-1032,24,13,7.435984211750578,2.7269001103360164,21.92329386038709,3.6005552133884913,3.3554139558570673,1,1,1,1,1.0,1
scene-1032,25,13,5.363320938799766,2.3158844830430914,16.12164293011366,3.2104918941907226,3.2102877625891586,1,1,1,1,0.96,1
scene-1033,0,13,1.7279210796200497,1.3145041192860711,5.521211523469767,0.856112676688902,0.19407047244342057,0,0,0,0,0.07692307692307693,0
scene-1033,1,13,0.9318785877991363,0.9653385871284419,2.472946804133223,0.8208839636022895,0.45639443192442136,0,0,0,0,0.038461538461538464,0
scene-1033,2,13,0.3505398857534554,0.5920640892280628,1.0835930599119765,0.5852975753758762,0.39125190189981557,0,0,0,0,0.0,0
scene-1033,3,13,0.7751962765290273,0.8804523136030863,2.2739795893496844,0.8700422331646313,0.7383105187900636,0,0,0,0,0.11538461538461539,0
scene-1033,4,13,1.0958273974231325,1.046817747950011,3.0228848399944472,1.884082493481558,1.8061933073360368,0,0,0,0,0.8076923076923077,1
scene-1033,5,13,0.4022279377762818,0.634214425708121,0.9115067633886663,2.417944386495244,2.4101233463141987,0,0,1,1,1.0,1
